Salomon , Daavidin pojan , Israelin kuninkaan , sananlaskut , ||| שלמה בן דוד מלך ישראל משלי
Kun Juudan päämiehet tämän kuulivat , menivät he kuninkaan palatsista Herran temppeliin ja istuivat Herran uuden portin ovelle . ||| כששמעו זאת מנהיגי יהודה , הלכו מארמון המלך אל היכל ה' וישבו בפתח שער ה' החדש . 
Mutta katso , minä olen teidän käsissänne ; tehkää minulle , mitä katsotte hyväksi ja oikeaksi . ||| אבל הנה אני בידיכם ; תעשה לי מה שאתה רואה כטוב ונכון . 
Ja muutamat maan vanhimmista nousivat ja sanoivat kaikelle kansan joukolle näin : ||| ויקמו כמה מזקני הארץ ויאמרו אל כל העם כה : 
Surmasivatko hänet silloin Hiskia , Juudan kuningas , ja koko Juuda ? Eikö hän peljännyt Herraa ja lepyttänyt häntä , niin että Herra katui sitä onnettomuutta , jolla hän oli heitä uhannut ? Mutta mekö tuottaisimme suuren onnettomuuden itsellemme ? " ||| האם חזקיהו מלך יהודה וכל יהודה הרגו אותו אז ? האם לא ירא את ה' ופייס אותו , כך שה' התחרט על הפורענות שאיים עליהם ? אבל האם נגרום לעצמנו אסון גדול ? " 
Mutta kuningas Joojakim lähetti miehiä Egyptiin : Elnatanin , Akborin pojan , ja muita hänen kanssansa Egyptiin . ||| אבל המלך יהויקים שלח אנשים למצרים : אלנתן בן אכבור ואחרים עמו למצרים . 
Miksi pitäisi teidän kuolla , sinun ja sinun kansasi , miekkaan , nälkään ja ruttoon , niinkuin Herra on uhannut sitä kansaa , joka ei tahdo palvella Baabelin kuningasta ? ||| מדוע אתה ועמך ימותו בחרב , ברעב ובמגיפה , כפי שה' איים על העם שאינו רוצה לשרת את מלך בבל ? 
Sillä minä en ole lähettänyt heitä , sanoo Herra , vaan he ennustavat minun nimessäni valhetta ja saattavat minut karkoittamaan teidät , ja te hukutte , te ja nuo profeetat , jotka teille ennustavat . ||| כִּי לֹא שָׁלַחְתִּי אוֹתָם , נְאֻם ה' , אֲבָל הֵם מְנַבְּאִים שֶׁקֶר בִּשְׁמִי וְהוֹלִיכִים אוֹתִי לְגָרֵשׁ אֶתְכֶם וְתִגְבָּדוּ , אַתָּה וְהַנְּבִיאִים הַנָּבְאִים אליך . 
Sinä vuonna , Sidkian , Juudan kuninkaan , hallituksen alussa , hänen neljäntenä hallitusvuotenaan , viidennessä kuussa , sanoi profeetta Hananja , Assurin poika , joka oli kotoisin Gibeonista , minulle Herran temppelissä pappien ja kaiken kansan silmien edessä näin : ||| בשנה ההיא , בראשית מלכותו של צדקיהו מלך יהודה , בשנה הרביעית למלכותו , בחודש החמישי , אמר אלי חנניה הנביא בן עשור שהיה מגבעון בבית המקדש . של ה' בפני הכהנים וכל העם : 
Ja Hananja sanoi kaiken kansan silmien edessä : " Näin sanoo Herra : Näin minä särjen Nebukadnessarin , Baabelin kuninkaan , ikeen kaikkien kansojen kaulasta , ennenkuin kaksi vuotta on kulunut " . Mutta profeetta Jeremia meni pois . ||| ויאמר חנניה לעיני כל העם : " כה אמר ה' : כך אשבר את עול נבוכדנצר מלך בבל מעל צוואר כל העמים בטרם יעברו שנתיים " . אבל ירמיהו הנביא הלך . 
Rakentakaa taloja ja asukaa niissä , istuttakaa puutarhoja ja syökää niiden hedelmiä . ||| לבנות בתים ולגור בהם , לשתול גינות ולאכול את פירותיהם . 
Ottakaa itsellenne vaimoja ja siittäkää poikia ja tyttäriä ; ottakaa pojillenne vaimoja ja naittakaa tyttärenne , että he synnyttäisivät poikia ja tyttäriä . Lisääntykää siellä älkääkä vähentykö . ||| קחו לעצמכם נשים והולידו בנים ובנות ; קח נשים לבניך ונשא את בנותיך למען יולידו בנים ובנות . להגדיל שם ולא להקטין . 
Sillä näin sanoo Herra : Vasta kun ne seitsemänkymmentä Baabelin vuotta ovat täyttyneet , minä katson teidän puoleenne ja panen täytäntöön teitä kohtaan hyvän lupaukseni ja palautan teidät tähän paikkaan . ||| כי כך אמר ה' : רק כאשר יתקיימו שבעים שנות בבל , אביט אליך ואקיים את הבטחתי הטובה כלפיך ואחזיר אותך למקום הזה . 
Sillä minä tunnen ajatukseni , jotka minulla on teitä kohtaan , sanoo Herra : rauhan eikä turmion ajatukset ; minä annan teille tulevaisuuden ja toivon . ||| כִּי יָדַעְתִּי אֶת הַמַּחֲשָׁבוֹת אֲשֶׁר לִי אֵלֶיךָ נְאֻם יְהוָה : מחשבות שלום ולא חורבן ; אני נותן לך עתיד ותקווה . 
Jos te sanotte : ' Herra on herättänyt meille profeettoja Baabelissa ' , ||| אם תאמר : 'ה' הקים לנו נביאים בבבל' , 
Ja heistä tulee kiroussana kaikille Juudan pakkosiirtolaisille , jotka ovat Baabelissa ; sanotaan : ' Herra tehköön sinulle niinkuin Sidkialle ja Ahabille , jotka Baabelin kuningas korvensi tulessa ' . ||| ויהיו לקללה לכל גולי יהודה אשר בבבל ; שנאמר : 'יעשה ה' לך כצדקיהו ואחאב אשר שרף מלך בבל באש' . 
Niinpä hän on saattanut lähettää meille Baabeliin tämän sanan : ' Se kestää vielä kauan . Rakentakaa taloja ja asukaa niissä , istuttakaa puutarhoja ja syökää niiden hedelmiä . ' " ||| אז אולי הוא שלח אותנו לבבל את המילה הזאת : 'זה ייקח הרבה זמן . לבנות בתים ולגור בהם , לשתול גינות ולאכול את פירותיהם . ' " 
Ja nämä ovat ne sanat , jotka Herra on puhunut Israelista ja Juudasta . ||| ואלה הדברים אשר דבר ה' על ישראל ויהודה . 
Voi ! Suuri on se päivä , ei ole sen kaltaista . Se on Jaakobille ahdistuksen aika , mutta hän on pelastuva siitä . ||| חמאה ! נהדר הוא היום ההוא , אין כמוהו . זה זמן צרה ליעקב , אבל הוא ניצל ממנה . 
Miksi valitat vammaasi , kipusi kovuutta ? Koska sinun rikoksesi on suuri , sinun syntisi monilukuiset , olen minä sinulle tämän tehnyt . ||| למה אתה מתלונן על הפציעה שלך , על חומרת הכאב שלך ? כי פשעך גדול , חטאיך רבים , עשיתי לך זאת . 
Näin sanoo Herra : Katso , minä käännän Jaakobin majojen kohtalon , minä armahdan hänen asuntojansa ; kaupunki rakennetaan kukkulallensa , ja linna on oleva oikealla paikallansa . ||| כֹּה אָמַר יְהוָה : הִנֵּה אֶחָד אֶת גּוֹרָל אָהֳלֵי יַעֲקֹב , אֶחָד עַל מִשְׁכְּנוֹתָיו ; העיר תיבנה על הגבעה שלה , והטירה תהיה במקומה הנכון . 
Ja niistä on kaikuva ylistyslaulu ja iloitsevaisten ääni . Minä enennän heidät , eivätkä he vähene ; minä saatan heidät kunniaan , eivätkä he halvoiksi jää . ||| והם שיר הלל מהדהד וקול השמחה . אגדיל אותם , והם לא יפחתו ; אני אביא אותם לתפארת , והם לא יהיו זולים . 
Itkien he tulevat , ja minä johdatan heitä , kun he kulkevat rukoillen . Minä vien heidät vesipuroille , tasaista tietä , jolla he eivät kompastu . Sillä minä olen Israelin isä , ja Efraim on minun esikoiseni . ||| בוכים הם באים , ואני מוביל אותם כשהם הולכים להתפלל . אוביל אותם אל פלגי מים , שביל חלק שלא יכשלו בו . כי אני אב ישראל , ואפרים הוא בכורי . 
Sillä Herra on lunastanut Jaakobin ja vapahtanut hänet häntä väkevämmän kädestä . ||| כי ה' גאל את יעקב והציל אותו מיד גבור . 
Silloin neitsyt iloitsee karkelossa ja nuorukaiset ja vanhukset yhdessä . Minä muutan heidän surunsa riemuksi , annan heille lohdutuksen ja ilon heidän murheensa jälkeen . ||| ואז הבתולה שמחה על המחוספס והצעירים והמבוגרים יחדיו . אהפוך את צערם לשמחה , אתן להם נחמה ושמחה לאחר צערם . 
Näin sanoo Herra : Pidätä äänesi itkusta , silmäsi kyyneleistä , sillä sinun työstäsi on tuleva palkka , sanoo Herra , ja he palajavat vihollisen maasta . ||| כך אומר ה' : שמר את קולך מבכי ועיניך מדמעות , כי תזכה לעבודתך , אמר ה' , וישובו מארץ האויב . 
Eikö Efraim ole minun kallis poikani , minun lempilapseni ? Sillä niin usein kuin minä puhunkin häntä vastaan , alati minä häntä muistan . Siksi minun sisimpäni väräjää hänen tähtensä : minun täytyy armahtaa häntä , sanoo Herra . ||| האין אפרים בני היקר , הילד האהוב עלי ? כי כל פעם שאני מדבר נגדו , אני תמיד זוכר אותו . לכן לבי רועד עליו : אני חייב לרחם עליו , אומר ה' . 
Sinä veit kansasi Israelin pois Egyptin maasta tunnusteoilla ja ihmeillä , väkevällä kädellä ja ojennetulla käsivarrella , suurella peljätyksellä , ||| הוצאת את עמך ישראל מארץ מצרים באותות ובמופתים , ביד חזקה ובזרוע נטויה , בפחד גדול . 
ja annoit heille tämän maan , jonka sinä heidän isillensä vannotulla valalla olit luvannut antaa heille , maan , joka vuotaa maitoa ja mettä . ||| ונתת להם את הארץ הזאת אשר נשבעת לאבותיהם לתת להם , ארץ זבת חלב ומים . 
Mutta kuitenkin sinä , Herra , Herra , sanoit minulle : ' Osta rahalla itsellesi pelto ja ota todistajat ' , vaikka kaupunki joutuu kaldealaisten käsiin . " ||| אבל בכל זאת אתה , ה' , ה' , אמרת לי : 'קנה לך שדה בכסף וקח עדים' , למרות שהעיר נופלת בידי הכשדים . " 
kaiken sen pahan tähden , minkä israelilaiset ja Juudan miehet ovat tehneet minulle mielikarvaudeksi - he , heidän kuninkaansa , ruhtinaansa , pappinsa ja profeettansa sekä Juudan miehet ja Jerusalemin asukkaat . ||| מפני כל הרעה אשר עשו בני ישראל ואנשי יהודה לגרוע בי - הם , מלכיהם , מנהיגיהם , כוהניהם ונביאיהם , ואנשי יהודה ויושבי ירושלים . 
Mutta kuule Herran sana , Sidkia , Juudan kuningas : Näin sanoo Herra sinusta : Sinä et ole kuoleva miekkaan . ||| אך שמע את דבר ה' צדקיהו מלך יהודה : כך אומר ה' עליך : בחרב לא תמות . 
Sinä saat kuolla rauhassa ; ja niinkuin sinun isillesi , aikaisemmille kuninkaille , jotka olivat ennen sinua , niin poltetaan sinun kunniaksesi kuolinsuitsutus ja sinulle pidetään valittajaiset ja huudetaan : ' Voi herraamme ! ' Sillä minä olen sen sanonut , sanoo Herra . " ||| אתה עלול למות בשלום ; ולגבי אבותיכם , המלכים המוקדמים שהיו לפניכם , כך תבעיר לכבודכם קטורת ויערכו לכם קינות ויקראו : 'הוי אדוננו ! 'כי אמרתי את זה , אומר ה' . " 
Sentähden näin sanoo Herra : Te ette kuulleet minua ettekä julistaneetkaan vapautusta kukin veljellensä ja lähimmäisellensä ; katso , minä julistan teille vapautuksen , sanoo Herra : menon miekkaan , ruttoon ja nälkään . Ja minä teen teidät kauhistukseksi kaikille valtakunnille maan päällä . ||| לכן כך אומר ה' : לא שמעת אלי , ולא קראת שחרור איש לאחיו ורעהו ; הִנֵּה , אֲנִי מוֹדֵעַ לְךָ יִשְׂרָאֵל , נְאֻם ה' : אל החרב , למגיפה ולרעב . ואעשה אותך תועבה לכל ממלכות הארץ . 
Ja minä annan ne miehet , jotka ovat rikkoneet minun liittoni , jotka eivät ole pitäneet sen liiton sanoja , jonka he tekivät minun edessäni halkaisten kahtia uhrivasikan ja käyden sen puolikkaiden välitse , nämä miehet - ||| ונתתי לאותם אנשים שהפרו את בריתי , אשר לא קיימו את דברי הברית אשר כרתו לפני בכרת העגל לשניים והולכים בין חצאיו , האנשים האלה - 
Sana , joka tuli Jeremialle Herralta Juudan kuninkaan Joojakimin , Joosian pojan , päivinä ; se kuului : ||| דבר אשר בא לירמיהו מאת ה' בימי יהויקים בן יאשיהו מלך יהודה ; זה היה שייך : 
Ja minä otin Jaasanjan , joka oli Jeremian , Habassinjan pojan , poika , sekä hänen veljensä ja kaikki hänen poikansa ja kaikki reekabilaiset ||| ולקחתי את יעזניה בן ירמיה בן חבשיהו ואת אחיו ואת כל בניו ואת כל הריקים . 
Vaan me asumme teltoissa ja olemme kuuliaiset ja teemme kaiken , mitä isämme Joonadab on käskenyt meidän tehdä . ||| אבל אנחנו גרים באוהלים וצייתנים ועושים כל מה שאבינו ג'ונדב אמר לנו לעשות . 
Sentähden , näin sanoo Herra , Jumala Sebaot , Israelin Jumala : Katso , minä annan tulla Juudalle ja kaikille Jerusalemin asukkaille kaiken sen onnettomuuden , jolla minä olen heitä uhannut , koska he eivät kuulleet , kun minä heille puhuin , eivät vastanneet , kun minä heitä kutsuin . " ||| על כן כה אמר ה' אלוהי צבאות אלוהי ישראל : הנה אני מביא על יהודה ועל כל יושבי ירושלים את כל הפורענות אשר אימתי עליהם כי לא שמעו כאשר דברתי אליהם . , לא עניתי כשהתקשרתי אליהם . " 
Juudan kuninkaan Joojakimin , Joosian pojan , neljäntenä hallitusvuotena tuli tämä sana Jeremialle Herralta ; se kuului : ||| בשנה הרביעית למלכות יהויקים בן יאשיהו מלך יהודה , דבר זה בא לירמיהו מאת ה' ; זה היה שייך : 
" Ota kirjakäärö ja kirjoita siihen kaikki ne sanat , jotka minä olen puhunut sinulle Israelista ja Juudasta ja kaikista pakanakansoista siitä päivästä asti , jolloin minä aloin sinulle puhua , Joosian päivistä , aina tähän päivään saakka . |||  " קח מגילה וכתוב בה את כל הדברים אשר דברתי אליך על ישראל ויהודה ועל כל הגויים מיום שהתחלתי לדבר איתך , מימי יאשיהו ועד היום הזה . 
Silloin Jeremia kutsui Baarukin , Neerian pojan , ja Baaruk kirjoitti kirjakääröön Jeremian suusta kaikki ne sanat , jotka Herra oli hänelle puhunut . ||| ויקרא ירמיהו לברוך בן נריה , וברוך כתב על מגילה מפי ירמיהו את כל הדברים אשר דבר ה' אליו . 
